#mpa_vJun23_CHOCOPhlAnSGB_202403
clade_name	SRR15595244	SRR15595245	SRR15595246	SRR15595247	SRR15595248	SRR15595249	SRR15595250	SRR15595251	SRR15595252	SRR15595253	SRR15595254	SRR15595255	SRR15595256	SRR15595257	SRR15595259	SRR15595261	SRR15595263	SRR15595265	SRR15595267	SRR15595269	SRR15595271	SRR15595273	SRR15595275	SRR15595277	SRR15595279	SRR15595281	SRR15595283	SRR15595285	SRR15595287	SRR15595289	SRR15595291	SRR15595293	SRR15595295	SRR15595297	SRR15595299	SRR15595301	SRR15595303	SRR15595305	SRR15595307	SRR15595309	SRR15595311	SRR15595313	SRR15595315	SRR15595317	SRR15595318	SRR15595319	SRR15595320	SRR15595321	SRR15595322	SRR15595323	SRR15595324	SRR15595325	SRR15595326	SRR15595327	SRR15595328	SRR15595329	SRR15595330	SRR15595331	SRR15595332	SRR15595333	SRR15595334	SRR15595335	SRR15595336	SRR15595337	SRR15595338	SRR15595339	SRR15595340	SRR15595341	SRR15595342	SRR15595343	SRR15595344	SRR15595345	SRR15595346	SRR15595347	SRR15595348	SRR15595349	SRR15595350	SRR15595351	SRR15595352	SRR15595353
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Anaerobutyricum|s__Anaerobutyricum_soehngenii	0.19778	0.23493	0.251	0.0	0.0	0.0	0.0	0.0	0.02663	0.0	0.01517	0.05063	0.0	0.07176	0.0	0.0	0.0	0.0	0.59804	0.0	0.02197	0.09283	0.03535	0.0	0.17422	0.02023	0.60186	0.41797	0.0	0.01811	0.0	0.0	0.20617	0.00618	0.0	0.0	0.02991	0.65179	0.0	0.0	0.0	0.00042	0.13848	0.0	0.0	0.00994	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00242	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02966	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridiaceae_unclassified|s__Clostridiaceae_bacterium	0.1912	0.01358	1.0195	0.0	0.87117	0.02801	0.30314	0.0	0.07351	0.16802	0.24555	0.11416	0.0	0.12069	1.2836	0.0	0.0	0.69032	0.59232	0.0	0.11543	0.61715	0.45147	1.62538	0.52511	0.00017	0.02958	0.01709	0.0	0.04495	0.0	2.09265	0.81793	0.0204	0.0	0.04937	0.00597	0.59823	0.0	0.0	0.0979	0.01021	0.26626	0.0	0.0	1.01503	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10853	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16483	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04671	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Brotolimicola|s__Brotolimicola_acetigignens	0.18531	0.001	0.49004	0.0	0.03847	0.06201	0.0	0.0	0.19801	0.0	0.0	0.00287	0.0	0.0	0.00275	0.0	0.0	0.00212	1.07161	0.0	0.05411	0.01543	0.06436	0.0	0.17459	0.0	0.01827	0.13453	0.0	0.0	0.0	0.02143	0.0	0.01647	0.0	0.09271	0.0	0.06057	0.0	0.0	0.0	0.02271	0.02147	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00504	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.50082	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB2982|o__OFGB2982|f__FGB2982|g__GGB9342|s__GGB9342_SGB14306	0.18164	0.0	0.22814	0.0	0.0	0.1082	0.0	0.0	0.1109	0.0	0.0	0.0	0.0	0.14536	0.0	0.0	0.0	0.0	0.0	0.0	0.03394	0.0	0.0	0.0	0.0	0.0	0.12223	0.0	0.0	0.0	0.0	0.08409	0.0	0.10563	0.0	0.14445	0.03619	0.67265	0.0	0.0	0.0	0.15435	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.32048	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Oscillibacter|s__Oscillibacter_valericigenes	0.17853	0.02911	0.04678	0.0	0.00805	0.0285	0.0	0.0	0.81588	0.0	0.0	0.0	0.0	0.28432	0.0	0.00499	0.0	0.0	0.09034	0.0	0.00064	0.0	1.26375	0.05009	0.27709	0.0	0.08151	0.73445	0.0	0.0	0.0	0.04265	0.00377	0.12813	0.0	0.71096	0.05824	0.15791	0.0	0.0	0.0	0.30701	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14184	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.53402	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_ramulus	0.16115	0.04276	0.02648	0.0	0.26403	0.02736	1.07213	0.0	0.01943	0.0	0.29594	0.0	0.0	0.0459	0.0	0.0	0.0	1.30153	0.23908	0.0	0.0	0.30283	0.0	0.0	0.03824	0.1657	0.52093	0.02452	0.0	0.2206	0.0	0.32192	0.0	0.02285	0.0	0.01621	0.0	0.13193	0.0	0.0	0.03764	0.31484	0.17609	0.0	0.0	0.19197	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04411	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.112	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03789	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Fusicatenibacter|s__Fusicatenibacter_sp_CLA_AA_H277	0.15864	0.02047	0.06151	0.0	0.21588	0.09732	0.09096	0.0	0.02261	0.0	0.01561	0.0451	0.0	0.10382	0.0	0.04322	0.0	0.0	0.09283	0.0	0.0	0.10231	0.01133	0.0	0.03512	0.0	0.15487	0.26261	0.0	0.11567	0.0	0.47501	0.13685	0.03568	0.0	0.03257	0.00408	0.24517	0.0	0.0	0.01923	0.05373	0.22615	0.0	0.0	0.00936	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09818	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16374	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02619	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB75721|o__OFGB75721|f__FGB75721|g__GGB9524|s__GGB9524_SGB14924	0.15586	0.70113	0.0	0.0	0.03118	0.0	0.0	0.0	0.00711	0.0	0.0	0.0	0.0	0.17596	0.0	0.0	0.0	0.0	0.06739	0.0	0.06588	0.0	0.07257	0.0	0.0	0.0	0.05626	0.0	0.0	0.0	0.0	0.55537	0.04295	0.24686	0.0	0.0	0.0	0.10509	0.0	0.0	0.0	0.01953	0.01132	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12648	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02427	0.0	0.0	0.0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides|s__Parabacteroides_distasonis	0.15297	0.07164	0.04282	0.0	0.02233	0.11407	0.02922	0.0	0.14097	0.00571	0.00988	0.21609	0.0	0.22519	0.19947	1.03469	0.0	0.00701	0.2756	0.02233	0.01333	0.01667	1.31582	0.07468	0.38473	0.44475	0.27926	0.16006	0.0	0.02151	0.0	0.05538	0.04157	0.58383	0.0	0.11406	0.07203	0.47376	0.17254	0.73962	0.0	0.24955	0.08471	0.0	0.0	0.04615	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10375	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.32949	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08779	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Ruminococcus|s__Ruminococcus_SGB4421	0.15021	0.0	0.0	0.0	0.32232	2.1136	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0255	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1475	0.0	0.0	0.0	0.0	0.0	0.0	0.06436	0.0	0.04416	0.0	0.31522	0.0	0.0	0.31549	0.02006	0.0	0.0	0.09786	0.0	0.31337	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4598	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.39989	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Mediterraneibacter|s__Ruminococcus_torques	0.14992	0.80614	0.19742	0.0	0.15365	0.58321	16.0621	0.0	0.04861	0.06416	0.0	0.24592	0.0	0.47802	4.27052	1.22505	0.0	0.58154	0.08515	0.0	0.21121	0.09305	0.78646	0.06706	0.01551	2.05626	0.00582	0.02447	0.0	0.0	0.0	0.32778	3.27493	0.0372	0.0	0.0294	0.14167	0.0	0.15011	0.0	0.01689	0.0	0.23846	0.0	0.0	0.04209	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05595	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__GGB3345|s__GGB3345_SGB4425	0.14125	0.0	1.48692	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05481	0.0	0.0	0.47802	0.0	0.02307	0.0	1.66243	0.0	0.0	0.0	0.0	0.0	0.0	0.00069	0.0	0.0	0.0	0.0	0.0	0.61797	0.0	0.0	0.0	0.0	0.0	0.30955	0.00934	0.0	0.0	0.23354	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.81209	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02146	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Mediterraneibacter|s__Ruminococcus_lactaris	0.13713	0.00032	0.59858	0.0	0.01468	0.0	0.0	0.0	1.68337	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2426	0.0	0.0	0.0	0.10883	1.07885	0.00965	0.24742	0.0	2.81248	0.0	0.18664	0.0	0.0	0.04987	0.38808	0.0	0.0	0.0	0.11452	0.0	0.0	0.0	0.17164	1.92435	0.0	0.0	0.18995	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.37788	0.0	0.0	0.0
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__GGB45432|s__GGB45432_SGB63101	0.13363	0.09631	0.01079	0.0	0.0	0.05075	0.00062	0.0	0.0	0.0	0.04946	0.07378	0.0	0.03894	0.0	0.00928	0.0	0.0	0.02424	0.0	0.1286	0.0077	0.00663	0.19602	0.0	0.0	0.08433	0.01107	0.0	0.03416	0.0	0.06764	0.00013	0.0263	0.0	0.0	0.0	0.04333	0.0	0.0	0.0	0.16451	0.02951	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00356	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00021	0.0	0.0	0.0
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__GGB9365|s__GGB9365_SGB14341	0.13276	0.39921	0.13846	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08484	0.0	0.0	0.0	0.0	0.0	0.0	0.55736	0.0	0.0	0.0	0.0	0.0	0.08863	0.0	0.0	0.0	0.0	0.25034	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2302	0.0	0.0	0.0	0.13326	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_thetaiotaomicron	0.13098	0.54827	0.17467	0.0	0.02791	0.0658	0.07808	0.0	0.09069	0.0	0.00079	0.12559	0.0	0.07359	0.21793	1.01107	0.0	0.0	0.0	0.02313	0.07868	0.00902	0.03127	0.7291	0.1158	3.12081	0.43821	0.01082	0.0	0.0	0.0	0.04892	0.02608	0.0	0.0	0.0951	0.02832	0.03339	0.0	0.0	0.0	0.06823	0.00388	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08456	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18209	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriaceae|g__GGB3267|s__GGB3267_SGB4317	0.12609	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.82322	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB3057|o__OFGB3057|f__FGB3057|g__GGB9719|s__GGB9719_SGB15272	0.12541	1.19411	0.00126	0.0	0.02839	0.02439	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07387	0.0	0.01541	0.0	0.0	0.0	0.0	0.00758	0.0	0.0	0.0	0.00625	0.0	0.00845	0.0	0.0	0.0	0.0	0.0	0.0	0.02029	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.20166	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07275	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Vescimonas|s__Vescimonas_coprocola	0.11976	2.73137	1.8966	0.0	0.0	0.0	0.0	0.0	0.06513	0.0	0.00725	0.13786	0.0	0.01185	0.0	0.03882	0.0	0.0	0.4452	0.0	0.02085	0.11671	0.38187	0.0	0.07416	0.0	0.17816	0.20596	0.0	0.0	0.0	0.08745	0.21208	0.14493	0.0	0.0	0.094	0.0011	0.0	0.0	0.00851	0.14518	0.16022	0.0	0.0	0.07037	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.30396	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03661	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__GGB9699|s__GGB9699_SGB15216	0.11597	0.62068	0.4672	0.0	0.0036	0.00721	0.0	0.0	0.13532	0.0	0.0	0.03322	0.0	0.17299	0.0	0.22027	0.0	0.0	0.02492	0.0	0.09212	0.00883	0.14933	0.0	0.06949	0.0	0.00083	0.06208	0.0	0.0	0.0	0.00167	0.0	0.0525	0.0	0.07876	0.2892	0.02344	0.0	0.0	0.0	0.40965	0.01925	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.089	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06535	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp_AF36_4	0.10924	0.00716	0.0819	0.0	0.00423	0.0	0.0	0.0	0.01454	0.0	0.03357	0.0	0.0	0.15366	0.0	0.0	0.0	0.10207	0.25224	0.0	0.22629	0.03441	0.09453	0.0	0.00316	0.0	0.01624	0.00249	0.0	0.0	0.0	0.02506	0.0	0.06612	0.0	0.01944	0.0	0.0	0.0	0.0	0.0	0.0	0.0184	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06474	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10366	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales|f__Acidaminococcaceae|g__Phascolarctobacterium|s__Phascolarctobacterium_faecium	0.10692	0.60094	0.0	0.0	0.0	0.0201	0.0	0.0	0.0	0.0	0.0	0.03785	0.0	0.72221	0.0	0.4706	0.0	0.0	0.0	0.0	0.09997	0.0	0.0	0.0	0.0	0.03121	0.0	0.0	0.0	0.0	0.0	0.33151	0.0	0.0	0.0	0.0181	0.0	0.0	0.0	2.47529	0.0	0.0	0.0	0.0	0.0	0.44314	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01145	0.0	0.0	0.0
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Eggerthella|s__Eggerthella_lenta	0.10666	0.22258	0.00236	0.0	0.0	0.00571	0.63482	0.0	0.0	0.32441	0.19917	0.00171	0.0	0.0	0.67691	0.20908	0.0	0.23675	0.00054	2.98694	0.3242	0.00788	0.03983	0.47416	0.0	0.98595	0.00795	0.0	0.0	0.0	0.0	0.00423	1.65187	0.03059	0.0	0.0	0.0	0.0	0.89008	0.02971	0.0	0.05177	0.01642	0.0	0.0	0.00043	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03264	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06178	0.0	0.0	0.0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_fragilis	0.10644	26.68508	2.50079	0.0	0.0	0.0	0.0	0.0	0.54044	0.00269	0.02528	0.0606	0.0	0.02406	0.28976	9.20054	0.0	0.0	0.13092	0.03687	0.37929	0.04595	0.77541	0.02564	0.10349	11.73151	0.01195	0.00455	0.0	0.0	0.0	0.07484	0.27948	2.39448	0.0	0.01927	0.0	0.00088	0.20627	0.0	0.0	0.06194	0.22642	0.0	0.0	0.00865	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.02976	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Lachnospira|s__Lachnospira_eligens	0.10132	0.03162	0.17648	0.0	0.05282	0.0	0.0	0.0	0.09806	0.0	0.0	0.00848	0.0	0.2776	0.0	0.0	0.0	0.0	0.07091	0.0	0.0	0.001	0.38905	0.0	0.05682	0.0	0.00576	0.11413	0.0	0.01527	0.0	0.0	0.00152	0.0	0.0	0.17616	0.0	0.0	0.0	0.0	0.19619	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02365	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06314	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_unclassified|g__Eubacteriales_unclassified|s__Clostridiales_bacterium_KLE1615	0.09739	0.0	0.65002	0.0	0.10062	0.0	0.06668	0.0	0.09721	0.0	0.57032	0.0	0.0	0.23058	0.52503	0.0	0.0	0.87001	0.12801	0.0	0.0	0.20994	0.00235	0.0	0.27569	0.0	0.0	0.35001	0.0	0.0	0.0	0.23324	0.62373	0.04641	0.0	0.12587	0.02144	0.03443	0.0	0.0	0.39811	0.00106	0.14093	0.0	0.0	0.64974	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.21179	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01177	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB3069|o__OFGB3069|f__FGB3069|g__GGB9770|s__GGB9770_SGB15390	0.09415	0.0	0.03772	0.0	0.0	0.13281	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06545	0.0	0.0	0.0	0.0	0.03385	0.0	0.00142	0.0	0.0	0.0	0.0	0.0	0.02164	0.0	0.0	0.0	0.0	0.0	0.0	0.00768	0.0	0.0	0.0	0.0233	0.0	0.0	0.0	1.05033	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Oscillospiraceae_unclassified|s__Oscillospiraceae_bacterium	0.08965	0.0	0.05994	0.0	0.0	0.0	0.0	0.0	0.03014	0.0	0.0	0.0	0.0	0.52075	0.0	0.0	0.0	0.0	0.0	0.0	0.02413	0.0	0.0	0.0	0.04346	0.0	0.14524	0.03792	0.0	0.0	0.0	0.0	0.0	0.30308	0.0	0.00274	0.00985	0.0	0.0	0.0	0.0	0.00451	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00281	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00489	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__CFGB2404|o__OFGB2404|f__FGB2404|g__GGB6608|s__GGB6608_SGB9342	0.07737	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02452	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05637	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridium|s__Clostridium_SGB6173	0.07411	0.06624	0.09043	0.0	0.0	0.02386	0.00191	0.0	0.00245	0.02369	0.05929	0.0	0.0	0.0	1.74782	0.0	0.0	0.0818	0.00611	0.12893	0.0	0.79397	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00058	0.0	0.0	0.10588	0.0	0.0	0.0	0.0	0.0	0.0	0.02426	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00777	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08251	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00224	0.0	0.0	0.0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_stercoris	0.0701	0.0	0.0	0.0	0.0	0.26775	0.16498	0.0	0.0	0.05256	0.0	0.47891	0.0	0.0	0.0	0.0	0.0	0.04646	2.33219	0.0	0.02613	0.0	0.01195	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05569	0.0	0.42667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05445	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp_AM49_4BH	0.06977	0.0	0.00762	0.0	0.117	0.0	0.0	0.0	0.35327	0.04719	0.00506	0.0	0.0	0.00728	0.0	0.0	0.0	0.70311	0.18013	0.0	0.00183	0.02658	0.0	0.0	0.0	0.0	0.0	0.01614	0.0	0.0	0.0	0.21559	0.0	0.0	0.0	0.01703	0.0	0.02417	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01063	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13953	0.0	0.0	0.0
