ASV_ID	SRR21922134	SRR21922135	SRR21922136	SRR21922137	SRR21922138	SRR21922139	SRR21922140	SRR21922141	SRR21922142	SRR21922143	SRR21922144	SRR21922145	SRR21922146	SRR21922147	SRR21922148	SRR21922149	SRR21922150	SRR21922151	SRR21922152	SRR21922153	SRR21922154	SRR21922155	SRR21922156	SRR21922157	SRR21922158	SRR21922159	SRR21922160	SRR21922161	SRR21922162	SRR21922163	SRR21922164	SRR21922165	SRR21922166	SRR21922167	SRR21922168	SRR21922169	SRR21922170	SRR21922171	SRR21922172	SRR21922173	SRR21922174	SRR21922175	SRR21922176	SRR21922177	SRR21922178	SRR21922179	SRR21922180	SRR21922181	SRR21922182	SRR21922183	SRR21922184	SRR21922185	SRR21922186	SRR21922187	SRR21922188	SRR21922189	SRR21922190	SRR21922191	SRR21922192	SRR21922193
ASV_101	0	0	34	14	131	35	0	0	0	7	14	34	26	0	0	66	88	64	23	0	42	37	0	17	0	116	66	55	23	237	14	0	21	0	0	412	0	15	70	0	0	172	0	13	257	48	0	0	16	7	19	183	0	0	16	0	18	36	64	55
ASV_102	24	17	41	292	0	0	0	81	76	0	0	27	0	82	0	0	0	176	0	19	0	0	32	35	0	167	0	0	0	0	51	0	0	263	113	0	0	0	0	173	7	16	0	92	17	0	0	134	170	24	19	0	0	187	0	17	21	0	165	0
ASV_103	0	27	32	0	0	27	16	18	33	127	23	33	269	13	0	0	262	23	62	10	55	21	0	0	38	60	60	244	37	75	6	0	149	0	18	18	0	244	0	31	55	0	26	0	0	17	197	0	0	0	106	31	26	0	0	0	0	18	0	21
ASV_104	219	125	0	0	0	0	0	0	0	283	0	158	0	0	0	0	0	116	0	24	0	0	0	0	62	0	0	264	164	0	0	593	0	0	0	0	0	0	0	0	0	0	0	239	0	0	0	0	0	0	0	0	0	0	264	0	0	0	0	0
ASV_105	0	28	0	0	58	49	21	0	0	0	32	0	0	0	231	0	0	0	0	19	0	0	12	35	41	21	0	44	0	89	62	0	27	39	77	0	0	32	528	25	47	0	0	57	117	0	0	17	23	0	27	0	0	0	0	13	663	0	24	53
ASV_106	47	26	0	43	116	27	8	19	20	39	21	68	35	0	0	373	35	0	63	0	57	261	22	19	21	0	91	10	122	61	34	86	20	8	0	15	111	48	0	0	0	0	0	86	39	37	20	16	16	65	82	34	41	14	84	0	10	0	28	11
ASV_107	0	0	0	0	0	1592	0	0	0	51	0	0	0	0	0	144	410	0	0	0	50	0	22	0	0	0	51	0	0	0	0	0	0	0	0	134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0
ASV_108	17	0	51	30	128	40	22	65	53	20	12	25	19	44	41	0	78	25	17	35	54	0	37	42	29	18	63	41	20	36	44	55	0	30	28	65	0	44	113	62	37	32	28	63	0	69	36	114	28	23	38	116	17	26	44	39	38	139	61	42
ASV_109	0	0	28	9	134	40	3	0	0	0	10	23	31	0	0	69	107	47	13	0	57	39	0	16	0	127	81	46	22	198	12	0	12	0	0	311	0	14	52	0	27	212	0	13	208	69	0	0	17	8	16	198	0	30	0	0	17	37	71	69
ASV_110	41	0	0	31	91	34	20	25	26	40	17	86	32	0	0	370	50	0	36	38	57	276	19	24	19	0	71	10	106	82	40	76	27	12	0	26	107	49	0	0	0	14	0	78	0	43	0	18	18	61	99	44	43	14	85	0	0	0	13	13
ASV_111	39	0	17	0	0	285	30	21	31	26	28	0	0	0	0	0	124	0	0	0	0	0	0	0	0	0	0	19	39	0	0	0	0	0	0	0	0	1180	0	0	0	0	0	0	0	136	413	0	0	0	0	49	0	0	43	0	0	0	0	0
ASV_112	188	109	0	0	0	0	0	0	0	338	0	141	0	0	0	0	0	99	0	28	0	0	0	0	69	0	0	298	161	0	0	596	0	0	0	0	0	0	0	0	0	0	0	192	0	0	0	0	0	0	0	0	0	0	256	0	0	0	0	0
ASV_113	78	0	0	0	0	0	0	117	103	0	0	0	0	0	0	0	0	212	662	0	0	0	0	0	0	0	0	0	0	309	0	0	0	0	22	42	0	0	0	0	0	0	175	0	0	0	0	0	0	0	57	225	226	0	0	142	0	0	0	94
ASV_114	11	43	29	8	93	86	0	25	57	102	0	81	17	25	0	0	0	97	20	82	86	43	0	0	3	0	142	184	7	18	31	0	0	42	51	46	0	49	0	28	9	3	73	17	0	126	66	218	43	39	68	64	83	19	8	55	67	0	0	0
ASV_115	0	0	0	0	25	15	0	0	0	49	0	24	0	0	49	53	24	27	0	0	0	25	0	0	69	275	0	0	135	0	0	0	0	19	0	0	0	0	231	28	0	0	418	0	423	0	0	23	53	88	0	38	105	40	49	68	27	0	50	30
ASV_116	0	42	0	0	47	39	11	0	0	0	15	0	0	0	223	0	0	0	0	0	0	31	35	38	39	16	0	44	0	79	64	0	25	21	83	0	0	45	518	18	39	0	0	54	129	0	0	18	15	0	39	0	0	0	0	26	647	0	10	48
ASV_117	40	0	0	31	87	39	19	17	20	32	14	74	27	0	0	351	50	0	41	0	70	241	24	31	13	0	70	26	94	91	23	85	22	12	0	6	98	41	0	0	0	49	92	65	0	45	12	4	21	53	112	0	39	5	91	0	19	0	23	18
ASV_118	15	28	21	12	89	96	0	29	33	119	0	75	0	36	0	0	0	96	22	67	64	59	20	10	13	0	94	196	15	20	19	14	0	41	39	41	0	47	0	20	12	18	47	10	0	151	57	237	42	27	66	100	70	21	25	22	78	0	0	0
ASV_119	16	52	49	33	153	0	33	40	54	23	8	31	22	44	0	0	47	34	30	57	60	0	42	32	28	35	54	46	20	39	39	50	0	31	26	74	0	33	152	63	39	22	22	56	0	73	21	108	29	48	34	99	22	19	54	36	48	120	0	29
ASV_120	0	0	0	0	45	58	12	0	0	28	11	0	0	0	225	0	0	0	0	28	0	0	30	44	44	17	0	32	0	89	61	0	36	12	67	0	0	0	492	30	63	0	0	54	132	0	0	23	24	0	52	0	0	28	28	7	592	0	22	42
ASV_121	59	0	0	28	95	31	18	30	14	41	17	74	45	0	0	364	54	0	38	0	50	293	21	17	17	0	54	0	101	96	37	72	26	11	0	14	85	46	0	0	0	0	0	72	43	39	7	13	30	39	98	11	45	21	104	0	0	0	26	20
ASV_122	217	102	0	0	0	0	0	0	0	297	0	164	0	0	0	0	0	93	0	32	0	0	0	0	74	0	0	275	184	0	0	545	0	0	0	0	0	0	0	0	0	0	0	190	0	0	0	0	0	0	0	0	0	0	235	0	0	0	0	0
ASV_123	25	34	0	23	94	0	15	58	46	37	23	25	43	12	0	251	196	48	22	81	63	16	0	36	28	7	87	55	60	28	28	34	0	37	23	43	0	26	149	37	0	10	25	15	0	94	31	33	46	6	40	65	0	17	47	0	56	72	0	60
ASV_124	49	0	0	34	115	26	16	18	28	40	18	68	40	34	0	356	55	0	26	9	62	274	10	43	22	0	81	0	102	76	21	64	30	13	0	12	105	38	0	13	0	0	0	69	0	53	0	12	35	48	122	0	35	0	76	0	0	0	32	19
ASV_125	33	39	13	34	159	24	86	59	60	66	102	45	0	43	0	0	0	35	84	68	29	246	32	33	24	0	44	69	32	30	30	37	41	72	25	8	0	132	0	23	0	0	0	13	0	35	0	144	90	0	31	114	0	0	58	18	39	0	0	0
ASV_126	21	15	39	0	49	21	27	38	31	30	19	61	38	0	0	0	73	56	22	43	30	95	55	33	39	0	47	51	0	177	97	21	56	35	86	70	0	27	41	51	0	55	53	23	0	76	0	23	66	0	37	136	0	20	68	82	85	35	0	36
ASV_127	20	32	30	0	83	103	0	30	18	121	0	84	5	34	0	0	0	96	20	85	81	40	0	10	14	0	130	240	15	28	11	0	0	34	36	29	0	48	0	16	0	13	59	17	0	144	41	164	60	36	61	94	79	22	16	26	52	0	0	0
ASV_128	21	23	19	0	100	133	0	41	35	115	0	74	7	28	0	0	0	80	37	70	88	46	0	15	4	0	114	222	19	16	22	0	0	45	42	32	0	51	0	15	0	14	105	10	0	151	31	173	38	33	58	92	53	9	11	25	56	0	0	0
ASV_129	0	107	18	0	217	44	0	30	0	0	0	29	0	27	0	0	79	169	19	34	56	44	0	38	25	0	0	27	65	33	78	0	0	30	0	0	0	0	91	27	43	28	23	56	0	0	0	181	82	0	38	39	305	33	60	115	53	0	0	30
ASV_130	0	26	26	0	0	0	0	0	0	116	0	253	0	0	0	0	164	97	26	68	31	23	30	0	52	177	37	147	36	0	165	0	176	0	65	59	0	69	0	0	0	0	25	88	0	0	59	0	0	0	171	101	0	0	0	0	71	0	0	0
ASV_131	32	0	22	10	150	34	0	0	0	10	3	34	27	0	0	88	86	45	15	0	45	31	0	10	0	125	71	53	8	206	16	0	12	0	0	362	0	7	43	0	0	170	0	3	193	71	0	0	22	9	14	192	0	0	12	0	7	28	51	40
ASV_132	0	5	0	0	24	0	0	0	0	178	0	16	24	0	0	0	0	0	198	40	13	0	0	0	0	0	5	32	0	53	62	0	0	0	3	0	607	143	0	15	19	9	0	18	0	12	27	26	0	36	91	112	312	0	190	0	83	0	0	0
ASV_133	15	48	31	0	145	0	17	0	114	34	11	67	29	32	0	209	51	23	0	27	22	0	72	84	0	0	47	161	26	69	12	0	0	68	17	49	0	0	90	73	36	40	22	28	32	64	0	69	0	0	42	0	0	0	32	19	106	0	46	165
ASV_134	22	0	64	0	0	27	0	24	0	0	0	240	71	8	0	283	0	81	23	0	45	115	0	0	0	58	84	0	0	0	0	449	18	0	0	18	0	0	0	63	0	0	62	0	0	0	61	0	0	0	0	21	0	0	0	97	0	0	0	408
ASV_135	0	0	15	14	126	35	0	0	0	14	14	15	21	0	0	65	122	54	13	0	45	24	0	18	0	123	61	64	18	209	12	0	12	0	0	339	0	12	45	0	0	157	0	3	232	49	0	0	12	11	14	178	0	0	24	0	16	41	70	43
ASV_136	11	26	12	8	108	90	0	42	41	143	0	78	2	44	0	0	0	79	23	54	74	36	13	12	21	0	105	179	16	13	25	2	0	40	34	27	0	54	0	21	16	24	35	6	0	143	64	215	27	25	56	82	85	18	28	25	57	0	0	0
ASV_137	0	34	28	0	0	24	18	48	18	129	19	19	213	9	0	0	208	12	74	0	55	25	0	0	23	50	56	268	30	57	13	0	105	0	0	17	0	212	0	41	71	49	23	0	0	23	159	0	0	0	105	18	25	0	0	3	0	31	0	20
ASV_138	17	24	24	14	82	96	0	46	28	130	0	69	4	34	0	0	0	77	19	62	66	42	25	8	17	0	114	188	19	38	23	12	0	40	39	33	0	44	0	18	15	12	48	24	0	131	46	182	40	21	61	97	83	21	14	22	61	0	0	0
ASV_139	13	22	27	15	133	111	0	42	25	100	0	75	11	25	0	0	0	99	36	62	94	40	0	0	8	0	107	194	16	31	41	0	0	35	31	22	0	36	0	26	7	14	87	18	0	127	49	172	36	21	55	101	61	10	9	29	56	0	0	0
ASV_140	0	22	0	0	115	52	18	69	0	29	19	21	30	64	0	234	79	37	58	27	51	74	0	46	46	0	71	31	68	205	30	28	0	57	0	97	0	53	60	0	0	24	0	37	34	42	0	31	23	0	57	54	0	0	29	12	26	39	0	127
ASV_141	0	12	26	12	122	24	18	0	0	0	15	22	30	0	0	71	76	54	14	0	40	37	0	13	0	122	44	40	12	216	10	0	9	0	0	378	0	12	43	0	0	202	0	11	178	49	0	0	17	15	11	217	0	0	13	0	9	33	58	41
ASV_142	0	28	47	0	0	18	15	20	22	114	19	35	242	9	0	0	223	18	72	9	43	29	0	0	27	51	70	251	16	63	0	0	157	0	16	18	0	193	0	17	58	0	23	0	0	31	176	0	0	0	104	13	30	0	0	0	0	19	0	23
ASV_143	0	6	0	0	29	0	0	0	0	155	2	0	14	0	0	0	0	14	211	35	7	0	23	28	5	0	2	27	0	50	47	0	0	0	0	0	540	100	0	28	16	12	0	19	0	22	28	20	22	38	96	104	304	18	209	0	84	0	0	0
ASV_144	0	30	60	0	0	0	0	0	0	158	0	247	0	0	0	0	161	65	35	52	19	38	47	0	48	140	31	119	39	0	190	0	171	0	45	0	0	55	0	0	0	0	24	87	0	101	55	0	0	0	158	81	0	0	0	0	53	0	0	0
ASV_145	0	0	27	16	117	25	5	0	0	0	7	38	25	0	0	77	77	52	13	0	48	21	0	5	0	106	71	54	22	172	8	0	16	0	0	360	0	13	47	0	22	149	0	9	207	46	0	0	13	16	23	235	23	0	0	0	5	38	56	45
ASV_146	0	0	21	8	147	25	0	0	0	13	4	17	19	0	0	70	108	49	17	0	57	43	0	6	0	140	63	64	12	215	9	0	18	0	0	294	0	8	45	0	0	160	0	1	186	72	0	0	10	7	11	239	0	0	14	0	13	21	65	38
ASV_147	0	0	26	16	133	39	0	0	0	0	4	24	31	0	0	71	81	49	15	0	39	38	0	12	0	110	65	54	9	218	9	0	5	0	0	340	0	8	38	0	0	157	0	0	235	72	0	0	18	11	13	197	0	0	2	0	0	39	69	57
ASV_148	0	0	18	8	115	25	8	0	0	0	5	26	28	0	0	67	100	59	8	0	46	33	0	13	0	105	55	50	15	169	18	0	9	0	0	370	95	6	28	0	0	166	0	9	189	55	0	0	19	9	13	205	0	0	4	0	7	29	55	57
ASV_149	93	0	64	0	103	0	91	42	29	28	116	54	0	0	0	0	0	28	44	0	24	0	31	0	83	38	33	42	28	55	35	0	84	0	0	0	0	27	0	0	0	0	195	0	0	81	67	0	0	0	104	0	0	0	0	0	676	0	0	0
ASV_150	21	9	0	0	22	0	0	0	0	194	0	0	18	31	0	0	0	0	191	32	5	0	0	0	6	0	4	31	0	55	57	0	0	0	0	0	572	142	0	20	13	10	0	14	0	0	25	18	0	26	73	83	321	0	213	11	75	0	0	0
ASV_151	0	35	12	0	0	23	6	19	13	127	20	28	233	5	47	0	225	18	59	10	53	18	4	0	13	68	80	278	17	41	0	0	136	0	0	9	0	205	0	36	57	0	18	15	0	18	165	0	0	0	97	17	23	0	0	0	0	14	0	22
ASV_152	0	38	24	10	113	27	6	0	0	0	7	33	33	0	0	84	101	62	22	0	34	28	0	10	0	126	59	52	13	150	6	0	5	0	0	326	0	9	46	0	0	194	0	18	169	55	0	0	13	6	12	213	0	0	11	0	9	44	71	43
ASV_153	45	0	0	0	135	40	0	39	54	80	0	34	62	41	0	82	0	34	55	18	34	0	35	0	46	0	68	117	96	91	36	59	14	0	0	76	0	47	135	0	0	124	0	0	0	97	0	18	22	0	51	97	0	0	166	69	60	0	0	0
ASV_154	58	49	12	25	156	27	21	52	37	42	19	84	0	23	0	0	61	157	0	43	44	40	35	27	50	0	91	22	14	90	67	22	11	23	31	41	0	43	0	46	55	84	0	46	0	35	0	66	37	17	97	32	39	23	43	35	79	0	0	22
ASV_155	24	42	0	27	84	0	14	51	51	48	11	28	39	24	0	234	204	42	16	38	88	8	13	30	22	17	84	52	36	35	26	22	0	38	10	42	0	39	114	34	22	7	24	13	0	71	29	27	38	11	55	79	0	18	63	0	36	50	0	43
ASV_156	0	80	0	0	0	0	36	165	133	0	28	0	0	0	252	0	0	0	0	0	0	0	0	0	0	594	0	0	0	101	0	0	0	0	34	0	0	0	0	45	31	0	0	0	0	62	0	0	0	0	0	0	0	0	0	226	0	35	438	0
ASV_157	64	0	49	0	0	70	0	74	34	92	0	158	0	0	27	0	127	24	0	0	41	40	61	59	41	30	34	37	22	0	55	147	63	59	166	39	0	28	0	68	72	0	24	32	0	53	28	0	0	16	43	28	79	42	0	127	0	0	0	0
ASV_158	45	0	0	27	76	27	17	25	25	21	23	60	40	0	0	264	39	0	55	0	79	215	15	27	13	0	58	16	144	70	26	92	22	13	0	23	105	38	0	0	0	0	0	61	23	27	20	11	25	78	98	0	34	12	72	0	16	0	25	24
ASV_159	0	23	25	0	0	36	17	31	31	128	21	33	197	0	0	0	231	16	38	12	44	24	4	0	23	47	51	259	24	55	4	0	120	0	0	23	0	198	0	27	62	0	8	25	0	19	184	0	0	0	99	18	28	0	0	1	0	16	0	16
ASV_160	0	36	20	0	0	29	6	40	16	112	30	36	217	0	0	0	243	16	75	0	37	25	0	0	28	47	65	231	33	51	4	0	135	0	0	16	0	193	0	25	73	0	13	0	0	18	151	0	0	0	108	21	22	0	0	0	0	25	0	18
ASV_161	14	38	0	19	76	35	7	56	47	23	8	20	30	18	0	249	190	45	17	64	69	15	0	29	16	24	94	48	57	10	19	30	19	25	18	48	0	34	108	29	0	11	31	20	0	81	22	37	37	0	48	64	0	30	49	0	35	34	0	58
ASV_162	12	25	28	0	66	77	0	39	35	107	0	72	1	18	0	0	0	80	40	78	89	45	0	0	0	0	118	193	20	31	24	0	0	39	28	41	0	47	0	14	0	4	57	13	0	134	54	203	32	43	47	71	69	13	15	27	54	0	0	0
ASV_163	2	36	56	33	0	0	0	141	118	0	0	0	0	0	204	0	0	16	0	13	0	0	0	66	0	271	0	0	0	0	0	0	0	154	4	0	0	0	0	279	30	128	0	4	0	0	0	131	121	1	31	0	0	164	0	0	0	0	200	0
ASV_164	0	34	34	0	0	13	14	15	21	94	20	35	221	12	0	0	200	12	61	9	53	15	7	0	16	39	76	250	34	53	0	0	155	0	0	15	0	199	0	41	66	0	25	0	0	25	150	0	0	0	104	19	22	0	0	2	0	14	0	20
ASV_165	0	41	27	0	0	27	23	21	12	121	26	30	209	6	0	0	187	14	89	13	61	17	0	0	32	29	68	264	36	58	0	0	180	0	0	8	0	214	0	26	44	0	13	0	0	12	149	0	0	0	60	17	17	0	0	1	0	25	0	15
ASV_166	0	8	0	0	14	0	0	0	0	165	6	10	17	0	0	0	0	11	198	31	9	0	0	20	5	0	10	27	0	37	51	0	0	0	0	0	538	136	0	20	19	14	0	19	0	18	14	19	22	24	90	80	299	25	181	0	52	0	0	0
ASV_167	0	17	0	0	34	0	0	0	0	142	0	17	11	0	0	0	0	0	210	33	10	0	0	0	0	0	7	37	0	43	39	0	0	0	13	0	486	112	0	0	27	12	0	9	0	19	18	26	0	42	87	87	287	22	226	20	82	0	0	0
ASV_168	16	46	7	17	78	20	8	60	43	24	8	23	41	14	3	231	218	33	17	41	64	15	0	23	21	11	63	49	45	26	23	30	26	37	15	31	0	24	126	27	0	5	13	25	0	62	26	34	50	0	37	74	0	21	50	0	50	64	0	59
ASV_169	12	51	16	16	94	16	10	48	60	22	14	23	34	13	0	218	184	39	11	56	75	17	0	26	17	17	74	46	32	14	34	26	18	43	11	36	0	28	131	37	0	9	22	24	0	78	18	30	39	0	45	82	0	23	43	0	53	37	0	47
ASV_170	26	0	0	0	244	66	43	0	0	37	0	36	58	0	0	0	101	49	53	25	39	44	0	0	0	0	49	54	20	30	0	0	12	0	0	183	0	41	307	0	0	0	46	0	0	145	31	0	63	49	43	43	0	0	48	101	49	0	0	30
ASV_171	0	0	35	9	260	12	17	20	13	34	20	135	24	168	0	17	0	0	23	55	37	29	12	80	9	0	49	68	13	158	66	13	12	8	0	72	0	93	11	52	0	0	90	28	0	29	151	54	57	0	0	23	0	23	56	0	22	0	8	0
ASV_172	34	0	0	29	79	37	30	19	13	26	22	77	38	0	0	277	36	0	47	0	52	180	18	39	23	0	81	11	115	85	26	82	23	9	0	13	92	43	0	0	0	0	0	70	0	49	7	18	12	79	110	0	36	8	76	0	8	0	10	25
ASV_173	28	0	48	0	0	0	0	28	0	0	0	199	59	15	0	244	0	89	28	0	47	93	0	0	0	68	77	0	0	0	0	466	0	0	0	0	0	0	0	63	0	0	40	0	0	0	74	0	0	0	0	11	0	0	0	72	0	0	0	414
ASV_174	18	0	40	0	0	19	0	20	0	0	0	226	64	9	0	276	0	73	21	0	45	112	0	0	0	63	63	0	0	0	0	425	25	0	0	16	0	0	0	68	0	0	50	0	0	0	56	0	0	0	0	6	0	0	0	88	0	0	0	372
ASV_175	21	25	24	0	65	80	0	31	31	126	0	86	5	16	0	0	0	69	23	58	77	38	0	0	0	0	111	204	14	36	26	0	0	33	40	30	0	37	0	20	0	15	55	14	0	112	69	178	38	35	47	77	64	24	7	31	57	0	0	0
ASV_176	2	42	37	46	0	0	0	133	116	0	0	0	0	0	212	0	0	17	0	20	0	0	0	57	0	246	0	0	0	0	0	0	0	197	3	0	0	0	0	245	43	144	0	14	0	0	0	98	83	5	33	0	0	181	0	0	0	0	174	0
ASV_177	0	0	25	10	124	28	0	0	0	0	9	21	27	0	0	57	93	45	8	0	31	43	0	14	0	92	81	46	11	171	18	0	9	0	0	305	0	10	57	0	0	148	0	0	221	53	0	0	12	15	26	204	0	0	9	0	0	31	67	27
ASV_178	18	15	0	0	21	0	0	0	0	158	0	0	15	0	0	0	0	0	218	36	3	0	0	0	6	0	4	31	0	33	35	0	0	0	0	0	518	127	0	3	16	8	0	9	0	0	19	22	0	21	74	107	294	0	238	7	67	0	0	0
ASV_179	7	40	45	36	0	0	0	140	129	0	0	0	0	0	193	0	0	17	0	19	0	0	0	38	0	245	0	0	0	0	0	0	0	169	5	0	0	0	0	258	44	132	0	8	0	0	0	93	112	1	27	0	0	185	0	0	0	0	177	0
ASV_180	0	0	0	0	0	1505	0	0	0	0	0	0	0	0	0	120	290	0	0	0	19	0	20	0	0	0	36	0	0	0	0	0	0	0	0	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0
ASV_181	0	0	0	0	23	0	0	0	0	168	0	0	25	0	0	0	0	7	181	25	3	0	0	0	0	0	6	28	0	41	49	0	0	0	0	0	506	90	0	0	24	0	0	26	0	0	15	35	0	36	83	100	345	0	215	0	73	0	0	0
ASV_182	0	0	0	0	206	43	23	16	0	21	29	0	56	0	103	0	96	13	40	13	19	0	0	0	15	54	22	0	206	117	0	0	0	0	17	0	0	353	33	0	84	14	0	7	0	10	42	0	20	17	0	0	35	0	319	32	27	0	0	0
ASV_183	0	0	32	19	82	27	0	0	0	13	5	31	16	0	0	70	79	56	11	0	39	34	0	15	0	87	69	47	19	191	9	0	12	0	0	310	0	8	48	0	0	137	0	3	210	52	0	0	15	14	10	175	0	0	10	0	2	31	64	49
ASV_184	0	0	29	21	118	36	0	0	0	9	5	28	31	0	0	48	93	37	15	0	34	32	0	6	0	102	60	46	11	175	4	0	8	0	0	338	0	9	64	0	0	142	0	8	218	31	0	0	15	8	18	155	0	0	9	0	7	45	38	48
ASV_185	0	17	0	0	14	0	0	0	0	143	0	21	21	0	0	0	0	0	180	31	4	0	0	0	0	0	8	46	0	37	39	0	0	0	10	0	499	118	0	0	38	8	0	17	0	31	31	27	0	19	97	80	261	9	201	16	72	0	0	0
ASV_186	13	36	0	26	89	0	11	46	49	27	10	21	41	16	0	219	181	43	16	50	45	13	0	24	18	11	93	45	42	34	23	27	0	39	23	48	0	46	103	32	0	0	36	18	0	76	18	21	32	27	24	69	0	14	51	0	46	59	0	43
ASV_187	0	33	21	0	0	23	16	17	28	104	30	40	185	9	0	0	190	17	58	12	50	22	7	0	30	33	73	260	35	47	0	0	156	0	0	11	0	154	0	44	52	0	14	0	0	18	165	0	0	0	47	30	12	0	0	3	0	12	0	12
ASV_188	0	0	0	0	195	63	25	8	0	17	9	0	38	0	109	0	80	14	36	9	23	0	0	0	11	33	19	0	206	105	0	0	0	0	29	0	0	375	35	0	94	4	0	10	0	18	35	0	31	16	0	0	44	0	314	35	29	0	0	0
ASV_189	15	44	0	15	90	0	6	46	40	28	17	25	41	16	0	222	181	36	24	36	63	14	0	35	24	22	99	33	37	19	28	26	0	37	25	40	0	33	131	28	0	0	21	16	0	57	24	25	49	16	42	76	0	18	38	0	29	46	0	35
ASV_190	0	24	85	128	0	63	55	34	32	48	0	0	56	37	0	0	86	12	40	21	33	0	22	70	35	0	53	32	25	26	47	0	0	71	23	38	0	57	136	71	0	0	63	30	0	0	0	49	56	23	46	56	119	33	45	43	0	0	0	38
ASV_191	0	0	0	0	0	0	42	116	132	0	32	0	0	0	232	0	0	0	0	0	0	0	0	0	0	492	0	0	0	91	0	0	0	0	30	0	0	0	0	46	37	0	0	0	0	73	0	0	0	0	0	0	0	0	0	193	0	40	503	0
ASV_192	36	0	0	88	231	57	0	0	0	31	62	27	62	0	0	0	86	51	48	18	23	28	53	0	0	0	36	33	15	36	0	0	22	0	0	166	0	34	263	0	0	0	40	0	0	113	57	75	61	20	42	38	0	0	34	0	52	0	0	17
ASV_193	17	29	0	18	87	0	12	36	44	16	16	28	44	13	0	221	204	39	32	52	75	12	0	14	22	10	77	42	41	21	20	19	0	26	29	36	0	36	116	36	0	0	22	14	0	61	19	34	45	8	27	81	0	0	44	0	56	66	0	38
ASV_194	22	0	26	0	0	264	0	43	62	16	21	0	0	0	0	0	67	0	0	0	0	0	0	0	0	0	0	19	25	0	0	0	0	0	0	0	0	933	0	45	0	0	0	0	0	114	319	0	0	0	0	36	0	0	38	0	0	0	0	0
ASV_195	19	0	52	0	0	0	0	19	0	0	0	211	69	25	0	212	0	91	17	0	51	100	0	0	0	36	77	0	0	0	0	433	0	0	0	0	0	0	0	63	0	0	36	0	0	0	54	0	0	0	0	26	0	0	0	79	0	0	0	377
ASV_196	0	0	23	17	82	28	0	0	0	12	3	23	24	0	0	61	66	50	11	0	48	35	0	12	0	82	66	68	20	183	4	0	6	0	0	318	0	10	36	0	0	126	0	17	210	42	0	0	9	12	17	180	0	0	4	0	9	29	61	37
ASV_197	0	0	0	0	0	38	22	0	0	31	32	0	0	0	0	0	0	27	0	0	0	0	0	0	31	12	0	0	64	0	0	0	0	0	0	19	0	376	0	0	0	0	0	0	0	0	0	0	0	0	0	517	0	0	0	15	0	857	0	0
ASV_198	0	0	0	0	0	34	22	0	0	35	28	134	37	0	32	112	51	0	38	0	13	0	0	0	31	31	20	124	0	215	44	0	21	0	19	20	0	38	28	0	0	36	0	29	140	28	0	22	29	0	0	135	125	0	65	38	58	68	21	119
ASV_199	29	9	21	214	0	0	0	57	77	0	0	15	0	111	0	0	0	175	0	19	0	0	12	33	0	139	0	0	0	0	34	0	0	222	84	0	0	0	0	148	0	8	0	89	0	0	0	66	103	30	0	0	0	163	0	25	22	0	132	0
ASV_200	30	43	0	21	78	0	8	55	31	23	17	25	29	29	0	215	179	62	20	53	45	8	0	33	18	13	82	41	36	18	21	15	0	33	21	36	0	41	113	29	0	0	22	25	0	77	26	34	36	21	37	66	0	12	38	0	33	45	0	43
ASV_201	15	29	0	20	117	0	11	49	40	21	19	20	32	15	0	199	199	32	19	63	56	9	0	23	21	7	84	39	56	17	25	24	0	31	23	49	0	31	107	29	0	0	24	18	0	62	22	38	39	9	34	67	0	0	61	0	33	58	0	38
ASV_202	0	13	0	0	19	0	0	0	0	130	0	0	9	0	0	0	0	0	154	23	7	0	0	0	0	0	2	42	0	42	45	0	0	0	12	0	490	116	0	0	9	21	0	18	0	23	26	19	0	17	73	98	293	23	213	19	75	0	0	0
ASV_203	55	0	0	0	0	0	0	97	79	0	0	0	0	0	0	0	0	180	508	0	0	0	93	0	0	0	0	0	0	267	0	0	0	0	31	44	0	0	0	0	0	0	134	0	0	0	0	0	0	0	42	158	180	0	0	107	0	0	0	52
ASV_204	27	3	25	209	0	0	0	54	63	0	0	0	0	95	0	0	0	142	0	16	0	0	12	28	0	160	0	0	0	0	41	0	0	209	100	0	0	0	0	160	13	3	0	100	20	0	0	89	103	25	0	0	0	155	0	20	0	0	151	0
ASV_205	49	0	0	0	53	53	0	0	0	0	0	0	0	0	141	109	0	0	0	0	0	0	0	0	16	85	75	0	51	27	57	92	0	0	87	76	0	27	0	0	0	61	0	0	38	44	222	30	34	35	245	0	0	0	0	0	0	257	0	58
ASV_206	65	42	6	13	153	27	20	49	52	39	21	63	0	28	0	0	46	171	0	53	53	32	22	14	46	0	91	20	18	106	77	20	22	18	21	39	0	24	0	28	51	0	0	0	0	0	0	65	36	11	101	8	22	26	44	22	99	0	0	34
ASV_207	0	0	0	0	19	0	0	0	0	176	0	0	16	0	0	0	0	7	181	17	3	0	0	0	0	0	3	26	0	42	59	0	0	0	0	0	479	111	0	0	25	0	0	21	0	0	30	30	0	29	73	99	286	0	221	0	62	0	0	0
